0,Nan,0.0,False
1,cooking_oil,0.05538326496538256,False
2,all_purpose_flour,0.5294500801722106,False
3,oregano,0.6842213426436046,False
4,pepper,3.7881224376531892,True
5,ancho_powder,0.008824168002870177,False
6,buttermilk,0.29073311419982795,True
7,garlic,4.096155565437591,True
8,onion,2.849277405137291,True
9,cayenne,1.1427297563716878,True
10,rosemary,0.31186467441722754,True
11,granulated_sugar,0.09590477329435218,False
12,salt,2.0688029667781684,False
13,chicken,1.8838437611390608,True
14,thyme,0.6367333858913165,True
15,butter,3.1463964303918277,True
16,lemon,0.9640403543135669,True
17,mayonaise,0.08754503518636991,False
18,paprika,0.1489658887852952,False
19,rolls,0.009636920318924009,False
20,onions,0.9227060936685433,Modified
21,tomatoes,0.35343115000969494,Modified
22,olive,1.4485568421553727,True
23,blackening_seasoning,0.00058053736860988,False
24,shrimp,0.44875538593543723,True
25,kosher_salt,0.3547083322206367,False
26,nutmeg,0.4057956206583061,True
27,lettuce,0.25903577387372845,True
28,cumin,0.9085409818744623,True
29,chili_powder,0.2352337417607234,False
30,okra,0.049113461384395846,True
31,mustard,0.6683146187436939,True
32,asafoetida_powder,0.0038315466328252084,False
33,cocoa,0.5277084680663809,True
34,gelatin,0.15210079057578857,False
35,wheat,2.2962575077995195,False
36,cream,1.7395221713026445,True
37,egg,2.5706194682045487,True
38,milk,1.8758323454522445,True
39,walnut,0.309774739890232,True
40,swiss_cheese,0.057821521913544054,True
41,ham,0.21700486838637317,True
42,bread,0.7528408596132925,True
43,corn,1.1198565840484584,True
44,parmesan_cheese,0.358075448958574,True
45,bell_pepper,0.6684307262174158,True
46,catfish,0.022524849902063347,True
47,orange_peel,0.06258192833614508,True
48,apple,0.3010666793610838,True
49,lemon_peel,0.07883697465722171,True
50,vanilla,1.2025251053385055,True
51,star_anise,0.009520812845202033,True
52,honey,0.42100569971588503,True
53,milk_fat,0.1055416936132762,False
54,cinnamon,0.9070315847160766,True
55,light_mayonnaise,0.006618126002152632,False
56,cheese,1.5969421935720582,True
57,eggs,0.387450639810234,Modified
58,vegetable,0.8298201146909625,False
59,avocado,0.22083641501919837,True
60,cilantro,0.9460436958866605,True
61,green_onions,0.3563338368527444,Modified
62,nopales,0.002438256948161496,False
63,serrano_peppers,0.01195906979336353,Modified
64,starch,0.28887539462027634,False
65,anchovies,0.006037588633542753,False
66,parsley,0.9905128583221774,True
67,capers,0.06281414328358902,False
68,linguine,0.028794653483050048,False
69,chickpeas,0.04621077454134645,False
70,black_olives,0.026588611482332505,Modified
71,tomato,1.4311407210970764,True
72,scallions,0.21863037301848082,False
73,chipotles_in_adobo,0.021944312533453466,False
74,rice,1.0403229645489052,True
75,coconut,0.4322681246669167,True
76,water,0.8401536798522183,False
77,red_beans,0.007779200739372393,Modified
78,celery,0.6613481703203754,True
79,lime,0.6615803852678193,True
80,carrots,0.32568146379014273,Modified
81,arugula,0.0203188079013458,False
82,walnuts,0.012655714635695385,Modified
83,gorgonzola,0.00348322421165928,False
84,coriander,0.4263466435070959,True
85,fenugreek,0.12063566519713306,True
86,black_pepper,1.0995377761471128,True
87,ginger,1.0520498193948247,True
88,soybean,0.11692022603802983,True
89,lentil,0.031813447799821426,False
90,turmeric,0.2547397973460154,True
91,green_bell_pepper,0.2972351327282586,True
92,yeast,0.4539802222529262,False
93,carrot,0.4122976391867368,True
94,cheddar_cheese,0.3365955663200085,True
95,vinegar,1.0512370670787707,True
96,celery_oil,0.11541082887964414,False
97,scallion,0.5027453612161561,False
98,vegetable_oil,1.1954425494414649,False
99,soy_sauce,0.9151591078766149,True
100,olive_oil,1.093616294987292,False
101,fish,0.4221667744531048,True
102,lime_juice,0.1518685756283446,False
103,zucchini,0.23035722786440038,False
104,flour,0.15349408026045228,False
105,sugar,0.7166153278120359,False
106,squid,0.03576110190636861,True
107,cold_water,0.05573158738654848,False
108,sesame_seeds,0.07814032981488986,Modified
109,peanut,0.15477126247139403,True
110,cabbage,0.24905053113363856,True
111,sesame_oil,0.42077348476844106,False
112,hot_sauce,0.07732757749883602,False
113,shredded_carrots,0.018112765900628255,Modified
114,teriyaki_sauce,0.006037588633542753,False
115,cane_molasses,0.846887913328093,False
116,mushroom,0.3895405743372295,True
117,tamarind,0.2164243310177633,True
118,beef,0.8927503654482736,True
119,goat_cheese,0.02798190116699622,True
120,chive,0.15001085604879302,True
121,almond,0.27749686219552266,True
122,raisin,0.2163082235440413,True
123,currant,0.034135597274260944,True
124,orange,0.3732855280161529,True
125,pork,0.49693998753005736,True
126,dry_roasted_peanuts,0.007198663370762512,Modified
127,pineapple,0.20446526122439973,True
128,serrano_chile,0.034367812221704895,False
129,cooking_spray,0.17195516858224646,False
130,green_chilies,0.08835778750242373,False
131,monterey_jack,0.026588611482332505,False
132,eggplant,0.05793762938726603,False
133,cherry,0.1678914070019773,True
134,fresh_spinach,0.026588611482332505,False
135,himalayan_salt,0.0012771822109417363,False
136,raspberry,0.08429402592215458,True
137,potato,0.43075872750853106,True
138,cured_pork,0.03552888695892466,True
139,pork_sausage,0.15128803825973475,True
140,peanut_butter,0.09567255834690824,True
141,cream_cheese,0.2990928523078102,True
142,prepar_pesto,0.001973827053273592,False
143,leaf,0.1414189029933668,True
144,fresh_mozzarella,0.010914102529865745,False
145,marinara_sauce,0.02589196664000065,False
146,italian_seasoned_breadcrumbs,0.003367116737937304,False
147,turkey,0.17149073868735856,True
148,rhubarb,0.019041625690404067,True
149,jalapeno_chilies,0.1998209622755207,False
150,apples,0.018228873374350234,Modified
151,red_wine,0.15651287457722365,True
152,waxy_potatoes,0.003367116737937304,Modified
153,broad_beans,0.00058053736860988,Modified
154,wine,0.5365326360692512,True
155,beans,0.011262424951031674,Modified
156,gherkins,0.0009288597897758081,False
157,basil,0.7872086718349973,True
158,spices,0.019389948111569993,False
159,worcestershire_sauce,0.07953361949955357,False
160,mild_italian_sausage,0.002089934526995568,False
161,pasta_sauce,0.030071835693991782,False
162,pasta,0.03668996169614442,False
163,shiitake,0.12992426309489116,True
164,codfish,0.000348322421165928,False
165,seasoning,0.015210079057578858,False
166,anise,0.06815508707479992,True
167,scotch_bonnet_chile,0.005340943791210896,False
168,ackee,0.001044967263497784,False
169,creole_seasoning,0.031116802957489573,False
170,clam,0.06885173191713177,True
171,bacon,0.36713183190888815,True
172,bay,0.4126459616079027,False
173,tabasco_pepper,0.10914102529865745,True
174,sherry,0.1418833328882547,True
175,oyster,0.09811081529506974,True
176,mozzarella_cheese,0.14675984678457768,True
177,sliced_black_olives,0.01857719579551616,Modified
178,zesty_italian_dressing,0.0016255046321076642,False
179,salad_seasoning_mix,0.00046442989488790405,False
180,marjoram,0.08046247928932937,True
181,white_wine,0.2461478442905891,True
182,lemon_juice,0.5419896873341841,False
183,wheat_bread,0.008591953055426224,True
184,italian_seasoning,0.045049699804126694,False
185,bitter_orange,0.008824168002870177,True
186,dill,0.17392899563552006,True
187,asparagus,0.08673228287031608,True
188,feta_cheese,0.06850340949596585,True
189,pea,0.13828400120287343,True
190,peach,0.05724098454493417,True
191,mango,0.07860475970977776,True
192,crab,0.08870610992358967,True
193,oat,0.1437410524678063,True
194,cranberry,0.08882221739731164,True
195,seed,0.14722427667946558,True
196,banana,0.10983767014098932,True
197,whole_grain_wheat_flour,0.0789530821309437,False
198,andouille_sausage,0.030884588010045618,False
199,plum,0.13619406667587786,True
200,poblano_chiles,0.017880550953184304,False
201,hot_italian_sausages,0.005457051264932873,False
202,mushrooms,0.06699401233758016,Modified
203,penne_pasta,0.020551022848789756,False
204,italian_salad_dressing,0.007198663370762512,False
205,asiago,0.00928859789775808,False
206,roasting_chickens,0.00696644842331856,Modified
207,wild_mushrooms,0.005805373686098801,Modified
208,truffle,0.010565780108699817,True
209,polenta,0.015790616426188737,False
210,bourbon_whiskey,0.015442294005022809,True
211,coffee,0.09311819392502475,True
212,brandy,0.060027563914261596,True
213,crushed_tomatoes,0.052364470648611175,Modified
214,sausage_casings,0.012423499688251434,False
215,sake,0.10972156266726733,True
216,sweet_potato,0.0546866201230507,True
217,lobster,0.021595990112287536,False
218,pecan,0.2525337553452978,True
219,tea,0.02206042000717544,True
220,orange_juice,0.17091020131874868,True
221,apricot,0.08986718466080944,True
222,black_bean,0.054338297701884766,True
223,radishes,0.032277877694709335,Modified
224,jicama,0.009636920318924009,False
225,sliced_green_onions,0.054338297701884766,Modified
226,sea_salt,0.10530947866583223,False
227,dried_red_chile_peppers,0.011842962319641553,Modified
228,hoisin_sauce,0.04946178380556178,False
229,bamboo_shoots,0.015906723899910713,False
230,roasted_peanuts,0.01799665842690628,Modified
231,tomato_juice,0.020202700427623826,False
232,brown_rice,0.0377349289596422,True
233,roasted_sesame_seed,0.0658329376003604,True
234,pie_crust,0.006734233475874608,False
235,black_beans,0.10368397403372459,Modified
236,salsa,0.10867659540376953,False
237,chopped_green_chilies,0.006734233475874608,False
238,shallots,0.17044577142386078,Modified
239,enchilada_sauce,0.03343895243192909,False
240,tortilla_chips,0.034135597274260944,False
241,clove,0.07291549349740094,True
242,quinces,0.001393289684663712,Modified
243,diced_tomatoes,0.1877457850084352,Modified
244,taco_seasoning,0.030652373062601667,False
245,meat,0.13956118341381518,True
246,peaches,0.02821411611444017,Modified
247,chicken_broth,0.3938365508649426,False
248,broccoli,0.1592994539465511,True
249,baking_powder,0.20156257438135033,False
250,large_eggs,0.3383371784258381,Modified
251,baking_soda,0.10809605803515966,False
252,pesto,0.012191284740807481,False
253,frozen_ravioli,0.00011610747372197601,False
254,spaghetti,0.03901211117058394,False
255,calimyrna_figs,0.00174161210582964,Modified
256,hazelnuts,0.011146317477309696,Modified
257,maple_syrup,0.06443964791569667,False
258,radish,0.06118863865148136,True
259,cucumber,0.33264791221346124,True
260,mandarin,0.034135597274260944,True
261,macaroni,0.3635325002235069,False
262,chiles,0.03692217664358837,False
263,prosciutto,0.031116802957489573,False
264,baby_spinach,0.029607405799103884,False
265,dry_vermouth,0.004528191475157064,False
266,mint,0.24684448913292098,True
267,fresh_peas,0.004063761580269161,Modified
268,peas,0.022292634954619393,Modified
269,lard,0.34391033716449293,False
270,grape_juice,0.08777725013381386,False
271,ditalini,0.0012771822109417363,False
272,clams,0.010914102529865745,Modified
273,garbanzo_beans,0.017183906110852448,Modified
274,whipped_topping,0.004412084001435088,False
275,brown_sugar,0.1712585237399146,False
276,sesame_seed,0.07279938602367896,True
277,beer,0.0638591105470868,True
278,crawfish,0.013700681899193169,False
279,smoked_sausage,0.04690741938367831,True
280,cocktail_sauce,0.00046442989488790405,False
281,tartar_sauce,0.002206042000717544,False
282,pimento,0.037618821485920224,True
283,lavender,0.009056382950314128,True
284,mature_cheddar,0.000696644842331856,False
285,beef_broth,0.09532423592574231,False
286,date,0.04841681654206399,False
287,nut,0.1325947349904966,True
288,cornmeal,0.042030905487355316,False
289,artichoke,0.06118863865148136,True
290,pistachio,0.02670471895605448,True
291,buckwheat,0.013004037056861314,True
292,lime_peel_oil,0.010914102529865745,True
293,tarragon,0.08255241381632494,True
294,cider,0.16452429026404,True
295,rye_bread,0.009869135266367962,True
296,yogurt,0.2327954848125619,True
297,smoked_salmon,0.01103021000358772,True
298,bean,0.2675116194554327,True
299,taco_sauce,0.007198663370762512,False
300,barley,0.03169734032609945,True
301,strawberry,0.10171014698045099,True
302,flour_tortillas,0.09845913771623566,False
303,hot_salsa,0.00046442989488790405,False
304,fat_free_refried_beans,0.0015093971583856882,Modified
305,lima_bean,0.01660336874224257,True
306,sea_scallops,0.013236252004305263,Modified
307,light_brown_sugar,0.04818460159462004,False
308,thai_green_curry_paste,0.005805373686098801,False
309,coarse_salt,0.06513629275802854,False
310,brassica,0.011842962319641553,False
311,watercress,0.028098008640718194,True
312,smoke,0.05561547991282651,False
313,leek,0.04772017169973214,True
314,pancetta,0.0203188079013458,False
315,freshly_grated_parmesan,0.012191284740807481,False
316,tagliatelle,0.002438256948161496,False
317,low_fat_crme_frache,0.00011610747372197601,False
318,red_snapper,0.0025543644218834725,False
319,chopped_tomatoes,0.034600027169148846,Modified
320,roasted_red_peppers,0.027169148850942383,Modified
321,sage,0.15767394931444342,True
322,tequila,0.026936933903498432,False
323,club_soda,0.004528191475157064,False
324,kale,0.03367116737937305,False
325,spanish_chorizo,0.005689266212376825,False
326,bird_chile,0.006850340949596584,False
327,spring_onions,0.04713963433112226,Modified
328,wood,0.007895308213094369,True
329,tuna,0.07175441876018118,True
330,anchovy_fillets,0.02182820505973149,False
331,spinach_leaves,0.008359738107982273,Modified
332,potatoes,0.11668801109058588,Modified
333,biscuits,0.0059214811598207765,False
334,ground_sausage,0.001044967263497784,False
335,straw_mushrooms,0.003599331685381256,Modified
336,green_curry_paste,0.005340943791210896,False
337,green_chile,0.034600027169148846,False
338,refried_beans,0.028098008640718194,Modified
339,snow_peas,0.02124766769112161,Modified
340,wonton_skins,0.0009288597897758081,False
341,small_eggs,0.00023221494744395202,Modified
342,bok_choy,0.013816789372915144,False
343,sunflower_oil,0.012191284740807481,False
344,callaloo,0.001044967263497784,False
345,pumpkin,0.11088263740448709,True
346,skirt_steak,0.008475845581704248,False
347,green_beans,0.03889600369686196,Modified
348,cauliflower,0.07245106360251302,True
349,baguette,0.030420158115157716,False
350,baking_potatoes,0.022873172323229274,Modified
351,roasted_cashews,0.004295976527713112,Modified
352,curry_powder,0.0803463718156074,False
353,florets,0.005108728843766945,False
354,grapefruit,0.015326186531300834,True
355,beet,0.024150354534171012,False
356,self_rising_cake_flour,0.00058053736860988,False
357,lapsang_souchong,0.00011610747372197601,False
358,plain_flour,0.017532228532018378,False
359,sriracha,0.03448391969542688,False
360,dark_brown_sugar,0.03576110190636861,False
